url,website,date,country,keyword,sentence,kw,kw_lemma,kw_pos,left_w1,left_l1,left_p1,left_w2,left_l2,left_p2,left_w3,left_l3,left_p3,left_w4,left_l4,left_p4,left_w5,left_l5,left_p5,right_w1,right_l1,right_p1,right_w2,right_l2,right_p2,right_w3,right_l3,right_p3,right_w4,right_l4,right_p4,right_w5,right_l5,right_p5,datetime,year,10years,pattern_around5,pattern_around3,pattern_left2,pattern_left3,pattern_left4,pattern_right2,pattern_right3,pattern_right4,pattern_around5_lex,pattern_around3_lex,pattern_left2_lex,pattern_left3_lex,pattern_left4_lex,pattern_right2_lex,pattern_right3_lex,pattern_right4_lex
http://www.parismatch.com/Animal-Story/Articles/Aslan-le-lion-aux-protheses-dentaires-734434,parismatch.com,2015-03-30,France,Fixodent/NAM/Fixodent,"Afin  de  lui  permettre  de  recouvrer  totalement  la  santé  ,  le  Dr  Gerhard  Steenkamp  ,  éminent  vétérinaire  sud  africain  ,  a  pratiqué  une  chirurgie  réparatrice  sur  la  mâchoire  d'  Aslan  avec  le  soutien  de Fixodent  et  de  Kevin  Richardson  ,  celui  que  l'  on  surnomme  ""  l'  homme  qui  murmure  à  l'  oreille  des  lions  ""  .",fixodent,nam,fixodent,de,de,ADP,soutien,soutien,NOUN,le,le,DET,avec,avec,ADP,Aslan,Aslan,PROPN,et,et,CONJ,de,de,ADP,Kevin,Kevin,PROPN,Richardson,Richardson,PROPN,",",",",PUNCT,2015-03-30,2015,2010,NOUN ADP Fixodent CONJ ADP,ADP Fixodent CONJ,NOUN ADP Fixodent,DET NOUN ADP Fixodent,ADP DET NOUN ADP Fixodent,Fixodent CONJ ADP,Fixodent CONJ ADP PROPN,Fixodent CONJ ADP PROPN PROPN,soutien de Fixodent et de,de Fixodent et,soutien de Fixodent,le soutien de Fixodent,avec le soutien de Fixodent,Fixodent et de,Fixodent et de Kevin,Fixodent et de Kevin Richardson
http://www.sofoot.com/les-notes-du-bayern-munich-face-au-real-madrid-454896.html,sofoot.com,2018-04-26,France,Fixodent/NAM/Fixodent,Si  Jupp  cherche  du Fixodent  ... </doc>,fixodent,nam,fixodent,du,du,ADP DET,cherche,chercher,VERB,Jupp,Jupp,PROPN,Si,si,CONJ,,,,...,...,PUNCT,</doc>,,,,,,,,,,,,2018-04-26,2018,2010,,ADP DET Fixodent PUNCT,VERB ADP DET Fixodent,PROPN VERB ADP DET Fixodent,CONJ PROPN VERB ADP DET Fixodent,,,,,du Fixodent ...,chercher du Fixodent,Jupp chercher du Fixodent,si Jupp chercher du Fixodent,,,
https://www.cbnews.fr/creation/image-melissa-brunet-directrice-creation-mccann-health-france-52972,cbnews.fr,2020-06-18,France,Fixodent/NAM/Fixodent,"Cela  notamment  au  travers  de  lancements  produits  de  Ferring  Pharmaceuticals  ,  Sanofi  ,  Merck  ,  ou  encore  de  Proctor  &  Gamble  (  Oral-B  , Fixodent  )  et  Nestlé  (  laits  pour  adultes  )  . </doc>",fixodent,nam,fixodent,",",",",PUNCT,Oral-B,Oral-B,PROPN,(,(,PUNCT,Gamble,Gamble,PROPN,&,&,SYM,),),PUNCT,et,et,CONJ,Nestlé,Nestlé,PROPN,(,(,PUNCT,laits,lait,NOUN,2020-06-18,2020,2020,PROPN PUNCT Fixodent PUNCT CONJ,PUNCT Fixodent PUNCT,PROPN PUNCT Fixodent,PUNCT PROPN PUNCT Fixodent,PROPN PUNCT PROPN PUNCT Fixodent,Fixodent PUNCT CONJ,Fixodent PUNCT CONJ PROPN,Fixodent PUNCT CONJ PROPN PUNCT,"Oral-B , Fixodent ) et",", Fixodent )","Oral-B , Fixodent","( Oral-B , Fixodent","Gamble ( Oral-B , Fixodent",Fixodent ) et,Fixodent ) et Nestlé,Fixodent ) et Nestlé (
